How can i help you?,I don't really know what you are asking.
How can i help you?,There are some things I just don't know about yet.
asdasd,I don't have a response for that.
How can i help you?,Is there a different way you can ask that?
How can i help you?,Is there a different way you can ask that?
How can i help you?,There are some things I just don't know about yet.
How can i help you?,I don't know.
How can i help you?,I'm not an expert on that.
How can i help you?,I could not tell you.
How can i help you?,I will have to give that some thought.
How can i help you?,I'll need to take some time to think on that.
How can i help you?,I'm not an expert on that.
How can i help you?,I don't know.
How can i help you?,I will have to give that some thought.
hello,Hello World!
How can i help you?,I'm not sure about that.
How can i help you?,There are some things I just don't know about yet.
How can i help you?,There are some things I just don't know about yet.
How can i help you?,Is there a different way you can ask that?
How can i help you?,I don't have a response for that.
How can i help you?,I don't really know what you are asking.
How can i help you?,There are some things I just don't know about yet.
How can i help you?,There are some things I just don't know about yet.
How can i help you?,I don't have a response for that.
How can i help you?,There are some things I just don't know about yet.
How can i help you?,I could not tell you.
How can i help you?,I don't know.
How can i help you?,I could not tell you.
How can i help you?,I'm not an expert on that.
How can i help you?,Is there a different way you can ask that?
How can i help you?,I could not tell you.
How can i help you?,I don't really know what you are asking.
How can i help you?,Can you try rephrasing that please?
How can i help you?,I'm not an expert on that.
How can i help you?,I'm not sure about that.
How can i help you?,I will have to give that some thought.
How can i help you?,I'm not sure about that.
How can i help you?,I will have to give that some thought.
How can i help you?,I'm not sure about that.
How can i help you?,I don't have a response for that.
How can i help you?,I'm not sure about that.
How can i help you?,I will have to give that some thought.
How can i help you?,Can you try rephrasing that please?
How can i help you?,I don't know.
How can i help you?,There are some things I just don't know about yet.
How can i help you?,I could not tell you.
How can i help you?,I'm not an expert on that.
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hi,I could not tell you.
hello,Hello World!
what is a student handbook?,"A student handbook is a comprehensive guide that provides information about the policies, procedures, rules, and resources of an educational institution."
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
VISION,"The LSPU is a steward of resources through its appropriate, efficient, and effective management and utilization, allowing for impactful and sustainable services in terms of instruction, research, extension, and production that enable communities to attain self-sufficiency.
"
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hi,I could not tell you.
hello,Hello World!
Hi,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
LSPU,Can you try rephrasing that please?
hello,Hello World!
hello,Hello World!
hi,I don't have a response for that.
hello,Hello World!
hello,Hello World!
hello,Hello World!
hello,Hello World!
sige,I'll need to take some time to think on that.
sige,I could not tell you.
sige,I don't have a response for that.
sige,I don't really know what you are asking.
sige,I'm not sure about that.
sige,Can you try rephrasing that please?
sige,I'm not sure about that.
sige,I'm not sure about that.
sige,I will have to give that some thought.
sige,I don't have a response for that.
sige,I'm not sure about that.
sige,I'm not an expert on that.
sige,I could not tell you.
sige,I don't have a response for that.
sige,I will have to give that some thought.
sige,I'm not an expert on that.
sige,I will have to give that some thought.
sige,Is there a different way you can ask that?
hello,Hello World!
sige,I'm not an expert on that.
hello,Hello World!
sige,There are some things I just don't know about yet.
sige,I'm not an expert on that.
sige,I'm not sure about that.
sige,I'm not sure about that.
hello,Hello World!
sige,I could not tell you.
sige,There are some things I just don't know about yet.
hello,Hello World!
sige,I'll need to take some time to think on that.
VISION,"The LSPU is a steward of resources through its appropriate, efficient, and effective management and utilization, allowing for impactful and sustainable services in terms of instruction, research, extension, and production that enable communities to attain self-sufficiency.
"
sige,I could not tell you.
sige,I will have to give that some thought.
VISION,"The LSPU is a steward of resources through its appropriate, efficient, and effective management and utilization, allowing for impactful and sustainable services in terms of instruction, research, extension, and production that enable communities to attain self-sufficiency.
"
sige,I could not tell you.
sige,I could not tell you.
sige,I'll need to take some time to think on that.
VISION,"The LSPU is a steward of resources through its appropriate, efficient, and effective management and utilization, allowing for impactful and sustainable services in terms of instruction, research, extension, and production that enable communities to attain self-sufficiency.
"
sige,Can you try rephrasing that please?
sige,I don't really know what you are asking.
vision,I will have to give that some thought.
VISION,"The LSPU is a steward of resources through its appropriate, efficient, and effective management and utilization, allowing for impactful and sustainable services in terms of instruction, research, extension, and production that enable communities to attain self-sufficiency.
"
sige,I don't know.
VISION,"The LSPU is a steward of resources through its appropriate, efficient, and effective management and utilization, allowing for impactful and sustainable services in terms of instruction, research, extension, and production that enable communities to attain self-sufficiency.
"
sige,I'll need to take some time to think on that.
sige,I'm not an expert on that.
VISION,"The LSPU is a steward of resources through its appropriate, efficient, and effective management and utilization, allowing for impactful and sustainable services in terms of instruction, research, extension, and production that enable communities to attain self-sufficiency.
"
sige,I'm not an expert on that.
sige,There are some things I just don't know about yet.
VISION,"The LSPU is a steward of resources through its appropriate, efficient, and effective management and utilization, allowing for impactful and sustainable services in terms of instruction, research, extension, and production that enable communities to attain self-sufficiency.
"
sige,Can you try rephrasing that please?
sige,I don't know.
sige,I don't have a response for that.
heelo,I don't have a response for that.
sige,I'm not sure about that.
sige,I don't know.
sige,I don't really know what you are asking.
sige,What can i do for you?
What is the purpose of the Mandatory Drug Testing Program for LSPU students?,"The primary purpose of the Mandatory Drug Testing Program for LSPU students is to prevent drug use and abuse within the university community. By conducting mandatory drug tests, the program aims to create a safe and drug-free environment that promotes the overall well-being and academic success of the students. It also supports the government's efforts in fighting against illegal drug use and its detrimental effects on individuals and society."
What is the procedure for local OJT/internship?,"The procedure for local OJT/internship includes the following steps:

7.1. The OJT/SIPP Coordinator prepares an endorsement letter to the agency/institution, endorsing the students for OJT/internship. The letter is signed by the Dean and submitted to the company one (1) month before the start of the semester. Confirmation of acceptance is sought from the respective agency.

7.2. Only officially enrolled students who meet the requirements and evaluation of their grades or academic standing during enrollment are allowed to undergo OJT/internship.

7.3. The student submits a medical certificate as required by the company.

7.4. The OJT/SIPP Coordinator conducts an in-house orientation, providing information on the policies and procedures for conducting the OJT. Relevant forms and documents are distributed during this orientation.

7.5. The OJT/SIPP Coordinator endorses the students to the Dean and VPAA for approval. After approval, the coordinator packages the necessary documents, such as the Training Needs Form, request letter for the conduct of OJT, Memorandum of Agreement, among others, for submission and endorsement to the institution/agency.

7.6. The OJT/SIPP Coordinator conducts regular monitoring of the OJT students or interns.

7.7. Assessment and evaluation of the OJT is done by requiring the student to submit pertinent documents such as a daily time record, evaluation form, certificate of completion, among others.

7.8. A presentation of the Narrative Report may be conducted. After revision based on the comments/suggestions of the panel, a soft-bound copy is submitted to the OJT/SIPP Coordinator."
thank you,"You're welcome! If you have any more questions, feel free to ask. I'm here to help!"
sige,What can i do for you?
What is the procedure for local OJT/internship?,"The procedure for local OJT/internship includes the following steps:

7.1. The OJT/SIPP Coordinator prepares an endorsement letter to the agency/institution, endorsing the students for OJT/internship. The letter is signed by the Dean and submitted to the company one (1) month before the start of the semester. Confirmation of acceptance is sought from the respective agency.

7.2. Only officially enrolled students who meet the requirements and evaluation of their grades or academic standing during enrollment are allowed to undergo OJT/internship.

7.3. The student submits a medical certificate as required by the company.

7.4. The OJT/SIPP Coordinator conducts an in-house orientation, providing information on the policies and procedures for conducting the OJT. Relevant forms and documents are distributed during this orientation.

7.5. The OJT/SIPP Coordinator endorses the students to the Dean and VPAA for approval. After approval, the coordinator packages the necessary documents, such as the Training Needs Form, request letter for the conduct of OJT, Memorandum of Agreement, among others, for submission and endorsement to the institution/agency.

7.6. The OJT/SIPP Coordinator conducts regular monitoring of the OJT students or interns.

7.7. Assessment and evaluation of the OJT is done by requiring the student to submit pertinent documents such as a daily time record, evaluation form, certificate of completion, among others.

7.8. A presentation of the Narrative Report may be conducted. After revision based on the comments/suggestions of the panel, a soft-bound copy is submitted to the OJT/SIPP Coordinator."
What is the procedure for local OJT/internship?,"The procedure for local OJT/internship includes the following steps:

7.1. The OJT/SIPP Coordinator prepares an endorsement letter to the agency/institution, endorsing the students for OJT/internship. The letter is signed by the Dean and submitted to the company one (1) month before the start of the semester. Confirmation of acceptance is sought from the respective agency.

7.2. Only officially enrolled students who meet the requirements and evaluation of their grades or academic standing during enrollment are allowed to undergo OJT/internship.

7.3. The student submits a medical certificate as required by the company.

7.4. The OJT/SIPP Coordinator conducts an in-house orientation, providing information on the policies and procedures for conducting the OJT. Relevant forms and documents are distributed during this orientation.

7.5. The OJT/SIPP Coordinator endorses the students to the Dean and VPAA for approval. After approval, the coordinator packages the necessary documents, such as the Training Needs Form, request letter for the conduct of OJT, Memorandum of Agreement, among others, for submission and endorsement to the institution/agency.

7.6. The OJT/SIPP Coordinator conducts regular monitoring of the OJT students or interns.

7.7. Assessment and evaluation of the OJT is done by requiring the student to submit pertinent documents such as a daily time record, evaluation form, certificate of completion, among others.

7.8. A presentation of the Narrative Report may be conducted. After revision based on the comments/suggestions of the panel, a soft-bound copy is submitted to the OJT/SIPP Coordinator."
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
jhello,I'm not an expert on that.
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
hello,I could not tell you.
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
hi,There are some things I just don't know about yet.
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
hello,I'll need to take some time to think on that.
VISION,"The LSPU is a steward of resources through its appropriate, efficient, and effective management and utilization, allowing for impactful and sustainable services in terms of instruction, research, extension, and production that enable communities to attain self-sufficiency.
"
sige,What can i do for you?
VISION,"The LSPU is a steward of resources through its appropriate, efficient, and effective management and utilization, allowing for impactful and sustainable services in terms of instruction, research, extension, and production that enable communities to attain self-sufficiency.
"
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
,I will have to give that some thought.
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
,I don't know.
,I don't really know what you are asking.
,I will have to give that some thought.
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
,I'm not an expert on that.
,I'm not sure about that.
,I could not tell you.
LSPU,I could not tell you.
Vision,I could not tell you.
VISION,"The LSPU is a steward of resources through its appropriate, efficient, and effective management and utilization, allowing for impactful and sustainable services in terms of instruction, research, extension, and production that enable communities to attain self-sufficiency.
"
sige,What can i do for you?
sige,What can i do for you?
,I could not tell you.
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
,I could not tell you.
sige,What can i do for you?
sige,What can i do for you?
,Is there a different way you can ask that?
,I could not tell you.
sige,What can i do for you?
,I'm not sure about that.
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
hi,There are some things I just don't know about yet.
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
VISION,"The LSPU is a steward of resources through its appropriate, efficient, and effective management and utilization, allowing for impactful and sustainable services in terms of instruction, research, extension, and production that enable communities to attain self-sufficiency.
"
sige,What can i do for you?
sige,What can i do for you?
HAHAHA,I'll need to take some time to think on that.
sige,What can i do for you?
"<img src=""https://pbs.twimg.com/profile_images/498702531627720704/9MmYXwKX.png"" class=""rounded-circle user_img""dad",I don't know.
sige,What can i do for you?
sige,What can i do for you?
VISION,"The LSPU is a steward of resources through its appropriate, efficient, and effective management and utilization, allowing for impactful and sustainable services in terms of instruction, research, extension, and production that enable communities to attain self-sufficiency.
"
sige,What can i do for you?
meow,I don't know.
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
HELLO,I will have to give that some thought.
sige,What can i do for you?
heelo,I'm not an expert on that.
sige,What can i do for you?
hello,I don't really know what you are asking.
sige,What can i do for you?
VISION,"The LSPU is a steward of resources through its appropriate, efficient, and effective management and utilization, allowing for impactful and sustainable services in terms of instruction, research, extension, and production that enable communities to attain self-sufficiency.
"
sige,What can i do for you?
HELLO,I'm not an expert on that.
sige,What can i do for you?
VISION,"The LSPU is a steward of resources through its appropriate, efficient, and effective management and utilization, allowing for impactful and sustainable services in terms of instruction, research, extension, and production that enable communities to attain self-sufficiency.
"
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
hello,I don't know.
sige,What can i do for you?
sige,What can i do for you?
,I could not tell you.
sige,What can i do for you?
VISION,"The LSPU is a steward of resources through its appropriate, efficient, and effective management and utilization, allowing for impactful and sustainable services in terms of instruction, research, extension, and production that enable communities to attain self-sufficiency.
"
sige,What can i do for you?
,I will have to give that some thought.
,I will have to give that some thought.
sige,What can i do for you?
,I could not tell you.
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
hello,Can you try rephrasing that please?
sige,What can i do for you?
ble,I could not tell you.
sige,What can i do for you?
VISION,"The LSPU is a steward of resources through its appropriate, efficient, and effective management and utilization, allowing for impactful and sustainable services in terms of instruction, research, extension, and production that enable communities to attain self-sufficiency.
"
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
hello,I don't know.
VISION,"The LSPU is a steward of resources through its appropriate, efficient, and effective management and utilization, allowing for impactful and sustainable services in terms of instruction, research, extension, and production that enable communities to attain self-sufficiency.
"
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
hahaha,Is there a different way you can ask that?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
,I could not tell you.
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
VISION,"The LSPU is a steward of resources through its appropriate, efficient, and effective management and utilization, allowing for impactful and sustainable services in terms of instruction, research, extension, and production that enable communities to attain self-sufficiency.
"
,I'm not an expert on that.
Hi,Hello World!
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
sige,What can i do for you?
When can colleges or departments begin enrollment?,"2.1. Colleges or departments may commence enrollment immediately once course offering is already finalized.
2.2. The adviser or the enrolling officers shall decide the schedule that best fits the subjects advised for the students. All students should be accommodated and no one should be left behind.
2.3. Students shall then be notified on the subjects they have to take this semester through any possible means. Changes or modification of the courses to be taken by the student is allowed in case
there are errors or discrepancies in the subjects advised/enrolled for the student prior to the confirmation of enrollment.
2.4. Confirmation or official enrollment shall be done by the Registrar, upon confirmation by the student that he/she shall continue his/ her studies, a week prior to the start of classes.

2.5. The process of a fully functional and efficient automated registration and online payment is considered for utilization. Payment includes tuition and other matriculation fees, requests (TOR, certification) of senior high school students, and graduate students, while the undergraduate students shall have efficient records for UNIFAST.
2.6. The University Admission Test for 1st-year entrants A.Y. 2020- 2021 will not be administered. Admission tests might be given during the middle of the semester as a follow-up procedure in the admission policy of the university.
2.7. Requirements for admission among college students may include high school grades, interviews, and schedules of examinations before the implementation of Enhanced Community Quarantine (ECQ).
2.8. The graduate students are required to submit an official transcrip of records, authentic marriage certificate (if married), and 2X2 pictures to the Office of the University Registrar prior admission to the program."
sige,What can i do for you?
sige,What can i do for you?
What is the procedure in Admission Strategies and Policies?,"The Admission and Testing Services department plays a crucial role in the university's admission process. They are responsible for recruiting prospective college students, administering college entrance tests, conducting intake interviews, interpreting test results, and ensuring compliance with admission policies. They also assist incoming students with admission requirements and provide support to students with special cases."
